A1,A2,A3,A4,ranking
1.157808,-1.335171,-0.607004,-0.530232,a>c>b>d
1.142834,-1.339853,0.74375,-0.627408,d>a>c>b
1.157808,-1.339853,0.267013,-0.281793,a>c>d>b
1.157808,-1.339853,0.505382,-0.064981,a>c>d>b
1.157808,-1.344534,0.74375,-0.139696,d>a>c>b
1.172781,-1.335171,-0.527548,-0.282251,a>c>d>b
1.16779,-1.330489,-0.448092,-0.026477,c>a>d>b
1.16779,-1.330489,-0.050811,-0.083774,c>a>d>b
1.16779,-1.335171,0.505382,-0.452308,d>c>a>b
1.162799,-1.335171,1.220487,-0.212578,d>c>a>b
1.162799,-1.330489,-0.924829,-0.681496,d>a>c>b
1.162799,-1.330489,-0.845373,-0.044354,a>c>d>b
1.162799,-1.330489,-0.68646,-0.767671,d>a>c>b
1.162799,-1.330489,-0.28918,-0.229538,a>c>d>b
1.162799,-1.330489,-0.845373,-0.410138,a>d>c>b
1.177772,-1.325807,-0.765917,-0.847887,a>c>b>d
1.172781,-1.325807,-0.448092,-0.334506,c>a>b>d
1.16779,-1.325807,-0.527548,0.158248,a>c>b>d
1.16779,-1.325807,-0.130267,-0.613657,c>a>b>d
1.16779,-1.321126,-0.050811,-0.516939,d>b>c>a
1.172781,-1.321126,-0.607004,-0.427556,d>c>b>a
1.157808,-1.325807,0.664294,-0.70579,d>c>a>b
1.157808,-1.325807,0.267013,-0.474311,a>c>b>d
1.157808,-1.325807,0.108101,-0.263458,a>c>b>d
1.157808,-1.325807,0.187557,-0.207994,c>a>b>d
1.157808,-1.330489,-0.130267,-0.819468,d>c>a>b
1.157808,-1.330489,-0.28918,-0.462393,d>c>a>b
1.142834,-1.325807,-0.68646,-0.365675,a>d>c>b
1.16779,-1.325807,-0.607004,-0.094775,c>a>d>b
1.16779,-1.325807,0.187557,-0.565069,c>a>b>d
1.16779,-1.325807,-0.050811,0.340682,c>a>b>d
1.162799,-1.325807,-0.209723,0.365434,a>c>b>d
1.162799,-1.325807,-0.050811,-0.716791,c>a>b>d
1.162799,-1.325807,-0.845373,-0.197451,a>c>d>b
1.162799,-1.325807,-0.765917,-0.354216,c>a>b>d
1.162799,-1.325807,0.108101,-0.329464,c>a>b>d
1.162799,-1.325807,0.028645,0.339307,c>a>b>d
1.157808,-1.321126,0.267013,-0.107151,c>a>d>b
1.157808,-1.325807,0.505382,-0.162615,d>c>a>b
1.157808,-1.325807,-0.209723,-0.088816,c>a>b>d
1.152817,-1.321126,-0.28918,-0.256582,c>a>b>d
1.152817,-1.321126,0.108101,-0.599447,c>a>b>d
1.152817,-1.321126,0.664294,-0.467435,c>a>d>b
1.137843,-1.321126,0.505382,-0.34734,d>a>c>b
1.152817,-1.325807,0.108101,-0.545359,d>a>c>b
1.162799,-1.321126,0.34647,-0.480269,d>c>a>b
1.162799,-1.321126,0.425926,-0.098901,d>c>a>b
1.157808,-1.321126,0.823207,-0.362008,d>a>c>b
1.147825,-1.30708,0.425926,-0.449558,a>c>d>b
1.142834,-1.30708,0.982119,-0.557277,a>c>d>b
1.147825,-1.311762,0.823207,-0.347799,d>c>a>b
1.142834,-1.311762,0.425926,-0.111735,c>a>d>b
1.127861,-1.311762,0.74375,-0.123195,d>a>c>b
1.147825,-1.316444,0.505382,0.124787,d>a>c>b
1.147825,-1.316444,1.061575,0.08445,d>c>a>b
1.127861,-1.316444,1.061575,0.068407,d>a>c>b
1.147825,-1.302399,0.425926,-0.243289,a>c>b>d
1.142834,-1.30708,-0.607004,-0.082857,a>c>d>b
1.147825,-1.302399,-0.209723,-0.57882,d>a>c>b
1.132852,-1.302399,-0.050811,-0.138321,a>c>d>b
1.16779,-1.321126,-0.368636,0.291177,d>b>c>a
1.16779,-1.321126,-0.527548,0.260925,d>c>a>b
1.162799,-1.316444,-0.68646,-0.077357,d>c>a>b
1.157808,-1.30708,-0.765917,-0.401887,d>b>a>c
1.152817,-1.302399,0.108101,0.465819,d>a>c>b
1.157808,-1.311762,-0.924829,-0.25704,d>b>a>c
1.147825,-1.30708,-0.209723,0.597831,d>a>c>b
1.16779,-1.288353,-0.845373,1.34315,b>c>a>d
1.172781,-1.302399,-0.209723,-0.453225,d>c>b>a
1.172781,-1.30708,-0.765917,0.025319,d>b>c>a
1.16779,-1.302399,-0.28918,0.730302,d>c>b>a
1.177772,-1.297717,-0.368636,0.44015,d>b>c>a
1.177772,-1.297717,-0.209723,-0.588446,d>b>c>a
1.177772,-1.302399,-1.083741,-0.019602,d>a>c>b
1.177772,-1.302399,-0.209723,-0.285918,d>c>b>a
1.162799,-1.311762,-0.845373,0.21692,d>a>c>b
1.157808,-1.316444,-0.765917,1.200595,d>c>a>b
1.157808,-1.316444,-0.448092,1.6058,d>c>a>b
1.152817,-1.311762,-0.368636,-0.445891,d>b>a>c
1.152817,-1.316444,0.425926,1.471495,d>c>a>b
1.147825,-1.311762,0.505382,-0.557277,d>a>c>b
1.137843,-1.269626,-0.28918,-0.128695,d>c>a>b
1.157808,-1.297717,0.108101,-0.442683,d>b>a>c
1.157808,-1.297717,-0.28918,0.126162,d>c>a>b
1.157808,-1.297717,-0.130267,-0.048479,d>a>c>b
1.152817,-1.302399,1.061575,-0.40097,d>a>c>b
1.162799,-1.302399,-0.845373,0.220587,d>a>c>b
1.162799,-1.302399,-0.527548,0.38652,d>b>c>a
1.187755,-1.297717,-0.845373,0.731218,d>c>b>a
1.187755,-1.297717,-0.765917,0.495155,d>b>c>a
1.182764,-1.302399,-0.527548,0.396604,d>a>c>b
1.182764,-1.302399,-0.209723,-0.154822,c>a>b>d
1.187755,-1.302399,-1.083741,0.118828,d>a>c>b
1.16779,-1.293035,-1.083741,-0.158489,a>c>b>d
1.16779,-1.297717,-1.004285,-0.440391,d>a>c>b
1.16779,-1.297717,-1.083741,-0.658578,d>c>a>b
1.16779,-1.297717,-1.083741,-0.427556,d>a>c>b
1.16779,-1.297717,-1.004285,-0.658119,c>a>d>b
1.16779,-1.293035,-1.401566,0.223338,d>a>c>b
1.177772,-1.297717,-1.004285,0.075282,a>c>b>d
1.172781,-1.293035,-1.163197,0.401646,c>a>b>d
1.172781,-1.297717,-1.957759,6.258316,c>a>b>d
1.172781,-1.293035,-1.878303,0.401188,a>c>b>d
1.177772,-1.283672,-1.163197,0.219212,c>a>b>d
1.182764,-1.297717,-1.957759,0.766513,a>c>b>d
1.177772,-1.293035,-1.32211,-0.55361,d>a>c>b
1.20772,-1.274308,-1.083741,-0.46881,d>a>b>c
1.20772,-1.274308,-1.163197,-0.631075,d>b>c>a
1.202728,-1.274308,-1.878303,-0.46606,d>b>c>a
1.20772,-1.274308,-1.481022,-0.131445,d>b>c>a
1.20772,-1.27899,-1.32211,-0.43764,d>b>c>a
1.202728,-1.283672,-1.878303,2.722862,c>a>b>d
1.222693,-1.274308,-1.639934,0.3526,c>a>b>d
1.217702,-1.274308,-1.083741,-0.543525,d>c>b>a
1.217702,-1.274308,-1.004285,0.272384,b>d>c>a
1.217702,-1.274308,-1.004285,0.03632,c>b>a>d
1.212711,-1.274308,-1.163197,0.173375,b>c>a>d
1.212711,-1.27899,-1.004285,0.266425,b>c>a>d
1.217702,-1.27899,-1.083741,0.068407,c>b>a>d
1.222693,-1.27899,-1.163197,0.281093,a>c>b>d
1.222693,-1.27899,-1.242653,-0.409221,d>c>a>b
1.217702,-1.269626,-1.004285,-0.212119,d>b>c>a
1.217702,-1.269626,-0.924829,-0.529316,d>b>c>a
1.212711,-1.269626,-1.71939,-0.608615,a>c>d>b
1.212711,-1.269626,-1.798847,0.198585,c>a>b>d
1.212711,-1.269626,-1.083741,0.277884,d>b>c>a
1.217702,-1.269626,-1.004285,-0.483936,d>b>c>a
1.217702,-1.269626,-1.004285,-0.490812,d>b>a>c
1.217702,-1.260263,-1.083741,1.013119,b>c>a>d
1.217702,-1.264945,-1.004285,0.129371,d>b>c>a
1.212711,-1.264945,-1.163197,-0.316171,d>a>b>c
1.212711,-1.264945,-1.32211,-0.532524,d>c>b>a
1.212711,-1.264945,-1.004285,-0.102568,d>b>c>a
1.222693,-1.264945,-1.71939,-0.554068,d>b>c>a
1.20772,-1.264945,-1.004285,0.037695,d>b>c>a
1.212711,-1.269626,-1.083741,-0.494021,d>b>c>a
1.20772,-1.269626,-1.004285,-0.304253,d>b>c>a
1.20772,-1.269626,-1.004285,-0.123653,d>b>c>a
1.20772,-1.269626,-1.004285,0.152748,d>b>a>c
1.192746,-1.269626,-1.957759,5.678928,b>c>a>d
1.157808,-1.250899,-0.845373,0.979658,d>c>a>b
1.152817,-1.255581,-1.083741,-0.733293,d>c>b>a
1.152817,-1.255581,-1.083741,-0.345507,d>b>a>c
1.157808,-1.260263,-1.004285,0.971407,d>c>a>b
1.157808,-1.260263,-1.083741,-0.38126,d>a>c>b
1.162799,-1.255581,-0.845373,-0.478894,d>a>c>b
1.162799,-1.260263,-1.32211,-0.215786,d>a>c>b
1.217702,-1.241536,-1.878303,-0.164907,d>b>c>a
1.217702,-1.246218,-1.481022,0.389728,d>b>c>a
1.192746,-1.255581,-1.957759,7.501431,b>a>c>d
1.212711,-1.250899,-1.32211,1.518708,b>d>c>a
1.217702,-1.250899,-1.083741,-0.169032,d>b>c>a
1.162799,-1.241536,-1.957759,1.735978,d>c>a>b
1.177772,-1.250899,-2.037215,1.657138,d>a>c>b
1.172781,-1.255581,-1.957759,7.098977,c>a>b>d
1.172781,-1.311762,0.425926,0.137621,c>a>b>d
1.172781,-1.311762,0.187557,0.606082,d>c>a>b
1.172781,-1.311762,-0.924829,-0.692956,d>c>b>a
1.172781,-1.311762,0.187557,-0.035645,c>a>b>d
1.172781,-1.316444,0.505382,-0.861638,d>b>c>a
1.182764,-1.30708,0.425926,0.328764,d>c>b>a
1.182764,-1.30708,0.267013,-0.276292,c>d>a>b
1.177772,-1.30708,0.425926,-0.218995,d>b>a>c
1.182764,-1.311762,0.584838,-0.708999,d>a>b>c
1.177772,-1.311762,0.584838,-0.532066,d>c>a>b
1.177772,-1.311762,-0.050811,0.277426,d>c>a>b
1.177772,-1.311762,0.505382,-0.172699,c>b>a>d
1.177772,-1.321126,0.34647,0.979658,c>a>b>d
1.177772,-1.316444,0.187557,-0.275375,d>c>a>b
1.177772,-1.321126,-0.130267,-0.604031,d>a>c>b
1.172781,-1.316444,-0.527548,0.505239,a>c>b>d
1.172781,-1.321126,-0.368636,-0.873556,d>c>a>b
1.182764,-1.311762,0.505382,-0.576987,a>c>d>b
1.182764,-1.316444,0.505382,-0.650327,d>c>b>a
1.182764,-1.316444,0.505382,0.062448,c>a>b>d
1.187755,-1.316444,0.425926,0.556577,d>c>b>a
1.187755,-1.316444,0.505382,-0.715875,d>a>c>b
1.187755,-1.316444,0.505382,-0.201118,d>c>b>a
1.192746,-1.30708,0.187557,0.196294,c>a>b>d
1.192746,-1.30708,0.108101,-0.158489,a>c>b>d
1.192746,-1.30708,0.267013,-0.588905,d>b>c>a
1.187755,-1.30708,0.108101,-0.065898,d>b>c>a
1.187755,-1.30708,0.505382,-0.170866,d>c>a>b
1.192746,-1.311762,-0.448092,-0.243289,a>c>b>d
1.187755,-1.311762,0.108101,-0.159406,d>c>b>a
1.187755,-1.311762,0.108101,0.270092,d>b>c>a
1.197737,-1.311762,-0.368636,0.414939,d>b>c>a
1.197737,-1.316444,-0.368636,-0.464226,c>a>b>d
1.197737,-1.316444,-0.607004,0.10691,c>a>b>d
1.192746,-1.311762,-0.130267,-0.13282,d>b>a>c
1.192746,-1.311762,0.187557,-0.395928,d>b>c>a
1.202728,-1.316444,-0.050811,-0.158031,d>b>c>a
1.197737,-1.321126,-0.209723,-0.097067,d>c>a>b
1.197737,-1.321126,-0.209723,-0.84697,d>b>a>c
1.192746,-1.321126,-0.765917,1.919329,c>a>b>d
1.197737,-1.316444,-0.368636,-0.488979,a>d>c>b
1.202728,-1.321126,-1.163197,0.775681,c>a>b>d
1.202728,-1.321126,0.505382,-0.65216,d>b>a>c
1.202728,-1.325807,0.664294,-1.014736,d>b>a>c
1.202728,-1.325807,-0.527548,-0.172699,c>a>b>d
1.202728,-1.321126,0.425926,-0.165365,d>c>b>a
1.197737,-1.321126,0.34647,0.196294,d>c>b>a
1.212711,-1.311762,-0.28918,-0.21762,c>a>b>d
1.192746,-1.316444,-0.28918,-0.403262,d>c>a>b
1.192746,-1.321126,-0.050811,0.366809,d>b>a>c
1.187755,-1.321126,0.34647,1.187302,c>b>a>d
1.192746,-1.325807,-1.481022,0.543284,d>c>a>b
1.192746,-1.325807,0.108101,-0.082399,d>c>a>b
1.192746,-1.330489,0.108101,1.175843,c>b>a>d
1.197737,-1.330489,1.220487,-0.171324,b>c>a>d
1.197737,-1.330489,1.141031,-0.626491,b>c>a>d
1.202728,-1.325807,-0.28918,-0.566902,b>c>a>d
1.197737,-1.325807,-0.68646,0.087658,b>c>a>d
1.20772,-1.325807,-0.130267,-0.320296,a>c>b>d
1.20772,-1.325807,-0.448092,-0.11036,b>c>d>a
1.202728,-1.335171,-0.368636,0.426398,c>a>b>d
1.202728,-1.330489,0.267013,-0.414722,b>c>d>a
1.197737,-1.335171,-0.924829,0.554285,b>a>c>d
1.202728,-1.335171,0.425926,-0.055355,b>c>d>a
1.197737,-1.335171,1.061575,-0.702123,b>a>c>d
1.197737,-1.339853,0.505382,-0.566902,d>c>a>b
1.197737,-1.339853,-1.798847,0.559327,c>a>d>b
1.192746,-1.339853,-1.004285,-0.119986,a>c>b>d
1.192746,-1.344534,-1.639934,0.48507,a>c>b>d
1.192746,-1.344534,-0.924829,-0.882265,d>a>c>b
1.192746,-1.335171,-0.607004,0.710133,b>c>a>d
1.192746,-1.339853,-0.448092,-0.651244,d>c>b>a
1.177772,-1.321126,-0.209723,-0.064064,d>a>c>b
1.182764,-1.325807,0.425926,1.016786,c>a>b>d
1.182764,-1.330489,-1.004285,-0.255207,d>c>a>b
1.182764,-1.325807,0.34647,-0.028769,d>c>a>b
1.177772,-1.325807,0.425926,-0.567361,d>c>a>b
1.187755,-1.325807,-1.004285,-0.019602,a>c>b>d
1.182764,-1.325807,0.584838,0.633584,a>c>b>d
1.187755,-1.330489,0.584838,-0.514189,d>c>a>b
1.187755,-1.330489,0.505382,-0.388594,d>c>a>b
1.182764,-1.330489,0.187557,0.3581,d>c>a>b
1.182764,-1.330489,0.028645,-0.65216,d>c>b>a
1.182764,-1.330489,0.425926,-0.86118,d>c>a>b
1.187755,-1.335171,0.425926,0.674838,c>a>d>b
1.182764,-1.335171,0.74375,0.012026,d>c>a>b
1.187755,-1.339853,0.108101,0.050988,b>c>a>d
1.187755,-1.339853,-1.004285,0.292094,c>a>d>b
1.187755,-1.339853,-1.560478,-0.91756,d>a>c>b
1.187755,-1.339853,-1.163197,0.430524,a>c>b>d
1.182764,-1.339853,0.108101,-1.136664,d>a>b>c
1.182764,-1.339853,0.187557,-0.313421,c>a>b>d
1.20772,-1.321126,0.425926,-0.461476,d>b>a>c
1.20772,-1.325807,0.982119,-0.560485,b>c>a>d
1.212711,-1.325807,0.982119,-0.097525,b>c>a>d
1.212711,-1.325807,0.34647,0.015693,d>b>c>a
1.212711,-1.325807,0.505382,-0.627408,b>d>c>a
1.212711,-1.330489,0.505382,0.431899,d>c>b>a
1.20772,-1.335171,-0.28918,-0.485312,d>c>a>b
1.212711,-1.330489,0.187557,-0.757128,d>b>c>a
1.217702,-1.321126,-0.765917,-0.219453,c>a>b>d
1.212711,-1.321126,0.425926,-0.406929,d>c>b>a
1.217702,-1.325807,-1.083741,-0.472019,d>a>c>b
1.217702,-1.325807,0.34647,0.043654,d>c>b>a
1.222693,-1.325807,0.028645,0.10416,c>d>a>b
1.217702,-1.321126,-0.209723,-0.236872,c>b>a>d
1.222693,-1.325807,0.187557,-0.416555,d>c>a>b
1.217702,-1.325807,0.505382,-0.232288,d>b>a>c
1.217702,-1.330489,0.505382,-0.539858,d>b>c>a
1.217702,-1.330489,0.505382,-0.583862,d>c>b>a
1.222693,-1.335171,-1.957759,0.067031,c>a>d>b
1.20772,-1.339853,-1.004285,-0.265749,a>c>d>b
1.237667,-1.321126,-1.71939,1.587923,a>c>b>d
1.227684,-1.316444,-1.004285,0.616166,b>c>a>d
1.227684,-1.316444,-0.924829,-0.389053,b>c>a>d
1.227684,-1.321126,-1.083741,0.363142,b>c>a>d
1.227684,-1.325807,-0.924829,0.574912,b>c>a>d
1.237667,-1.325807,-1.083741,-0.902892,c>d>a>b
1.227684,-1.30708,-1.004285,0.904026,d>b>c>a
1.227684,-1.316444,-1.004285,0.735802,c>a>b>d
1.232675,-1.311762,-1.004285,-0.727334,d>b>c>a
1.232675,-1.311762,-1.004285,0.723426,c>a>b>d
1.237667,-1.311762,-1.083741,0.688589,d>b>c>a
1.242658,-1.316444,-1.004285,-0.389053,d>b>c>a
1.242658,-1.316444,-1.481022,1.164842,d>c>a>b
1.242658,-1.311762,-1.71939,5.072955,a>c>b>d
1.262623,-1.311762,-1.639934,-0.197451,d>c>a>b
1.247649,-1.274308,-1.878303,-0.184159,d>b>c>a
1.262623,-1.27899,-1.798847,1.782733,d>b>c>a
1.242658,-1.325807,-0.28918,0.149998,c>a>d>b
1.237667,-1.330489,-0.68646,-0.207536,a>c>b>d
1.237667,-1.325807,0.584838,-0.216703,d>c>a>b
1.242658,-1.325807,0.267013,-0.480728,d>a>c>b
1.227684,-1.330489,-1.004285,-0.028311,c>a>d>b
1.227684,-1.330489,-1.004285,-0.387219,c>a>d>b
1.227684,-1.335171,-1.004285,-0.075982,a>c>d>b
1.227684,-1.335171,-1.004285,-0.190576,c>a>d>b
1.237667,-1.330489,0.584838,-0.507314,d>c>a>b
1.237667,-1.330489,0.584838,-0.320755,d>c>a>b
1.237667,-1.330489,0.187557,-0.282709,a>c>d>b
1.237667,-1.335171,-0.050811,-0.425264,c>a>d>b
1.247649,-1.325807,0.187557,-0.039312,d>c>a>b
1.247649,-1.325807,0.584838,-0.278584,d>c>a>b
1.247649,-1.330489,0.584838,0.434191,c>b>a>d
1.247649,-1.325807,-0.448092,0.028528,d>c>b>a
1.247649,-1.321126,-1.083741,-0.291419,d>a>c>b
1.25264,-1.321126,-0.924829,0.597372,d>b>c>a
1.257631,-1.321126,-0.924829,-0.344132,d>c>b>a
1.257631,-1.325807,-0.924829,-0.532066,d>c>a>b
1.25264,-1.325807,-0.924829,-0.1782,d>b>a>c
1.247649,-1.330489,-0.28918,-0.067273,d>b>c>a
1.247649,-1.335171,-0.209723,0.49928,d>c>a>b
1.242658,-1.335171,-0.607004,0.129829,d>a>c>b
1.262623,-1.330489,-0.448092,-0.066356,d>c>a>b
1.262623,-1.325807,-0.28918,-0.060397,d>b>c>a
1.257631,-1.325807,-1.004285,-0.492646,a>c>d>b
1.257631,-1.325807,-0.28918,-0.334964,d>b>c>a
1.257631,-1.325807,-0.448092,0.308596,d>b>c>a
1.25264,-1.330489,-0.924829,-0.05123,d>c>a>b
1.25264,-1.330489,-0.607004,0.527699,d>a>c>b
1.25264,-1.335171,0.187557,-0.069106,d>c>a>b
1.272605,-1.325807,-0.130267,-0.122278,d>c>a>b
1.267614,-1.330489,-0.209723,0.560702,d>c>b>a
1.267614,-1.325807,-0.765917,0.563911,a>c>d>b
1.262623,-1.325807,-1.401566,-0.382177,c>a>b>d
1.277596,-1.325807,-0.924829,-0.730543,d>b>c>a
1.277596,-1.325807,-0.924829,-0.494021,a>c>b>d
1.277596,-1.325807,-0.68646,0.031737,a>c>d>b
1.277596,-1.330489,0.34647,0.632209,c>b>a>d
1.272605,-1.325807,0.028645,-0.643451,d>c>b>a
1.272605,-1.325807,0.187557,0.025778,d>c>a>b
1.277596,-1.321126,-0.209723,0.854063,d>b>c>a
1.272605,-1.321126,-0.130267,-0.314337,d>b>c>a
1.272605,-1.321126,-0.209723,-0.292335,d>b>c>a
1.277596,-1.321126,-0.607004,0.718384,d>c>a>b
1.272605,-1.321126,-1.163197,0.246256,c>a>b>d
1.267614,-1.316444,-1.004285,-0.399137,d>c>a>b
1.262623,-1.321126,-1.32211,0.111952,d>b>c>a
1.257631,-1.316444,-1.004285,0.646419,c>a>b>d
1.257631,-1.424124,-0.209723,-0.328547,d>b>c>a
1.25264,-1.424124,-1.242653,0.588663,b>c>a>d
1.257631,-1.428806,-0.527548,-0.245123,d>b>a>c
1.25264,-1.428806,-0.924829,0.040446,b>c>a>d
1.25264,-1.428806,-1.242653,0.366351,c>a>b>d
1.25264,-1.428806,-1.401566,0.111494,b>c>a>d
1.25264,-1.433488,-1.004285,-0.626491,b>c>a>d
1.262623,-1.428806,-1.163197,-0.128695,d>b>c>a
1.262623,-1.428806,-0.68646,-0.278126,d>b>c>a
1.257631,-1.428806,-0.448092,-0.329005,d>b>c>a
1.257631,-1.428806,-0.28918,-0.206619,d>b>c>a
1.257631,-1.433488,-0.527548,0.10141,b>d>c>a
1.25264,-1.433488,-0.28918,-0.62695,b>d>c>a
1.25264,-1.433488,-0.924829,-0.175908,d>b>c>a
1.257631,-1.433488,-1.242653,0.111952,b>c>a>d
1.257631,-1.438169,-0.845373,-0.651244,b>c>a>d
1.257631,-1.438169,-0.924829,-0.75667,d>b>c>a
1.25264,-1.433488,-0.845373,-0.573778,b>a>c>d
1.297561,-1.438169,-0.448092,-0.6297,b>a>c>d
1.262623,-1.442851,-1.083741,-0.196993,b>c>a>d
1.257631,-1.438169,-0.527548,-0.212578,b>c>a>d
1.25264,-1.438169,-0.924829,0.076657,b>c>a>d
1.25264,-1.438169,-1.878303,0.032195,b>c>a>d
1.25264,-1.442851,-1.878303,0.269175,b>a>c>d
1.262623,-1.447533,-1.71939,-0.778214,b>c>a>d
1.232675,-1.424124,-0.607004,-0.130987,a>c>b>d
1.232675,-1.428806,-0.448092,-0.44635,b>c>a>d
1.232675,-1.428806,-0.924829,-0.270333,b>c>a>d
1.232675,-1.428806,0.34647,-1.028029,d>b>a>c
1.232675,-1.428806,0.028645,-0.721834,d>b>c>a
1.232675,-1.433488,-0.209723,-0.134196,d>b>c>a
1.232675,-1.438169,-1.004285,0.023486,b>c>d>a
1.247649,-1.433488,-0.924829,0.149081,b>c>a>d
1.242658,-1.433488,-0.845373,-0.198368,b>a>c>d
1.247649,-1.433488,-1.163197,-0.50823,b>c>a>d
1.247649,-1.438169,-1.560478,0.463985,b>c>a>d
1.242658,-1.424124,-1.639934,0.115619,b>c>a>d
1.242658,-1.428806,-1.083741,-0.538025,d>b>c>a
1.242658,-1.428806,-0.527548,-0.232746,b>c>a>d
1.247649,-1.428806,-0.28918,-0.47156,d>b>a>c
1.237667,-1.428806,-1.32211,-0.032436,b>c>a>d
1.242658,-1.433488,-1.560478,1.678681,b>c>a>d
1.237667,-1.433488,-0.448092,-0.375301,b>d>c>a
1.237667,-1.433488,-1.481022,-0.20066,d>b>c>a
1.237667,-1.433488,-0.924829,-1.004652,d>b>c>a
1.237667,-1.438169,-1.639934,-0.812134,d>b>c>a
1.237667,-1.442851,-1.639934,1.7864,b>c>a>d
1.222693,-1.428806,0.425926,-0.290043,c>a>b>d
1.222693,-1.433488,-0.607004,-0.411513,d>b>c>a
1.217702,-1.428806,-0.130267,-0.057188,c>a>b>d
1.217702,-1.428806,0.267013,-0.351007,c>a>b>d
1.217702,-1.428806,-0.130267,-0.558652,a>c>b>d
1.222693,-1.438169,-0.68646,-0.05123,b>a>c>d
1.227684,-1.428806,-0.050811,-0.351466,b>a>c>d
1.227684,-1.433488,0.267013,0.039987,b>c>a>d
1.222693,-1.433488,0.505382,-0.543525,b>c>d>a
1.222693,-1.428806,-0.209723,-0.584779,d>c>b>a
1.227684,-1.428806,-0.607004,0.11837,b>c>a>d
1.232675,-1.428806,-0.130267,-0.009059,b>c>a>d
1.232675,-1.433488,-1.163197,1.110295,b>c>a>d
1.227684,-1.424124,-0.924829,-0.282251,b>c>a>d
1.227684,-1.428806,-1.32211,-0.710374,b>c>a>d
1.227684,-1.424124,-0.845373,-0.140613,c>a>b>d
1.222693,-1.424124,-0.050811,0.072074,c>a>b>d
1.202728,-1.428806,0.584838,-0.318921,d>c>b>a
1.217702,-1.405397,-1.481022,2.171894,d>a>c>b
1.197737,-1.405397,-0.209723,-0.466977,b>d>a>c
1.197737,-1.381988,-1.004285,1.493956,a>d>c>b
1.192746,-1.381988,0.028645,-0.50273,d>a>c>b
1.192746,-1.377307,1.856137,-0.366134,d>c>a>b
1.192746,-1.377307,0.664294,0.218296,c>a>b>d
1.192746,-1.377307,1.220487,0.083991,d>c>a>b
1.197737,-1.377307,0.902663,-0.183242,d>c>a>b
1.192746,-1.377307,1.538312,0.058781,d>a>c>b
1.197737,-1.377307,-0.765917,0.076199,a>d>c>b
1.197737,-1.377307,1.299943,0.243965,d>c>a>b
1.197737,-1.372625,0.34647,0.663837,c>a>b>d
1.192746,-1.372625,1.220487,0.008818,c>a>d>b
1.192746,-1.372625,1.061575,-0.433057,d>c>b>a
1.187755,-1.377307,0.505382,0.130746,d>c>a>b
1.227684,-1.381988,0.584838,-1.196253,d>b>a>c
1.227684,-1.38667,1.141031,-0.972107,b>a>c>d
1.227684,-1.38667,1.3794,-0.782798,b>c>a>d
1.227684,-1.38667,1.856137,-1.114662,b>d>a>c
1.222693,-1.391352,1.856137,-1.200836,b>a>c>d
1.227684,-1.38667,1.856137,-1.079825,b>a>c>d
1.227684,-1.391352,1.856137,-1.196711,d>b>a>c
1.237667,-1.38667,0.664294,-0.677829,b>a>c>d
1.237667,-1.391352,0.74375,-0.826343,b>a>c>d
1.237667,-1.391352,0.664294,-0.643451,b>c>a>d
1.232675,-1.391352,-0.130267,-0.391344,b>c>a>d
1.232675,-1.38667,-0.209723,-0.0031,b>c>a>d
1.232675,-1.38667,-0.527548,-0.433515,b>a>c>d
1.237667,-1.381988,0.108101,0.012026,b>c>a>d
1.237667,-1.38667,0.187557,-0.268041,b>c>a>d
1.232675,-1.38667,-1.083741,-0.458726,c>a>b>d
1.232675,-1.381988,-0.68646,-0.744294,b>a>c>d
1.232675,-1.377307,0.028645,0.705091,b>c>a>d
1.232675,-1.381988,1.061575,-0.28546,b>c>a>d
1.232675,-1.381988,1.458856,-0.854763,b>a>c>d
1.232675,-1.381988,1.617768,-0.560944,b>c>a>d
1.232675,-1.381988,1.458856,-0.729626,b>c>a>d
1.232675,-1.381988,1.299943,-0.665912,b>a>c>d
1.247649,-1.377307,0.028645,-0.553151,d>b>c>a
1.242658,-1.377307,0.187557,-0.035645,b>c>a>d
1.242658,-1.377307,0.584838,-0.488062,d>b>a>c
1.237667,-1.377307,0.425926,-0.534816,d>b>c>a
1.237667,-1.381988,0.028645,-0.386761,b>a>c>d
1.247649,-1.377307,-0.050811,-0.527482,d>b>c>a
1.242658,-1.381988,-0.209723,0.199502,b>a>c>d
1.242658,-1.381988,-0.765917,0.458026,c>b>a>d
1.237667,-1.381988,-0.68646,-0.030603,b>c>a>d
1.247649,-1.38667,-0.050811,0.05603,b>c>a>d
1.242658,-1.38667,0.187557,0.170624,c>b>a>d
1.237667,-1.391352,1.3794,-0.821301,d>b>c>a
1.242658,-1.391352,1.141031,-0.747961,b>d>c>a
1.247649,-1.38667,0.505382,0.258633,a>c>b>d
1.247649,-1.396034,-1.32211,0.685381,c>a>b>d
1.247649,-1.400715,0.267013,1.14559,c>a>b>d
1.242658,-1.400715,1.141031,-0.747503,c>a>b>d
1.242658,-1.396034,-0.924829,-0.001267,c>a>b>d
1.242658,-1.400715,0.74375,-0.78784,a>c>b>d
1.242658,-1.400715,-1.401566,-0.451392,c>a>b>d
1.237667,-1.396034,-0.68646,-0.545817,c>a>d>b
1.237667,-1.396034,-0.28918,0.400271,a>c>b>d
1.242658,-1.396034,-0.050811,-0.155739,a>c>b>d
1.237667,-1.400715,0.74375,-0.247873,c>a>b>d
